id,prefix,LSSIN,SKU,marketplace_id,gl,gl_description,item_name,variance_type,variance,image,description,color_name,material_type,msrp,msrp_tax_amount,category_id,category_name,subcategory_id,subcategory_name,brand_id,brand_name,number_of_items,hts_code,parent_lssin,is_base_product,size,unit_of_measurement,country_of_origin,care_instructions,is_vintage,is_pre_order
227,LS,LS227,,1,1,gl_dining,Amazonia Pitcher,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-12at7.42.41PM.png?v=1665621863,,Red,Ceramic,6199,5207.16,2,serverware,13,pitchers,6,Bordallo Pinheiro,1,,,,2,lts,Portugal,Not suitable for microwave or dishwasher use,,
228,LS,LS228,,1,1,gl_dining,Victoria Placemats - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1.png?v=1665615065,,,Coated Linen,2600,2184,5,table_linens,25,placemats,5,La Gallina Matta,4,,,,,,Italy,Machine Wash Safe In Delicate Cycle and Tumble Air Dry in a Flat Position.,,
229,LS,LS229,,1,1,gl_dining,Velvet Napkin Ring - Pair,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1_6b3aa473-be17-4de8-b3cf-13dd51c86f9e.png?v=1665532315,,Green,Velvet,325,273,5,table_linens,24,napkins,12,La Social,1,,,,,,Portugal,Not suitable for washer or dryer use,,
230,LS,LS230,,1,1,gl_dining,Velvet Napkin Ring - Pair,Color,Blue,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/IMG_8372.jpg?v=1665532522,,Blue,Velvet,325,273,5,table_linens,24,napkins,12,La Social,1,,,,,,Portugal,Not suitable for washer or dryer use,,
231,LS,LS231,,1,1,gl_dining,Velvet Napkin Ring - Pair,Color,Burgundy,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/IMG_8372.jpg?v=1665532522,,Burgundy,Velvet,325,273,5,table_linens,24,napkins,12,La Social,1,,,,,,Portugal,Not suitable for washer or dryer use,,
232,LS,LS232,,1,1,gl_dining,Velvet Napkin Ring - Pair,Color,Yellow,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/IMG_8372.jpg?v=1665532522,,Yellow,Velvet,325,273,5,table_linens,24,napkins,12,La Social,1,,,,,,Portugal,Not suitable for washer or dryer use,,
233,LS,LS233,,1,1,gl_dining,Velvet Napkin Ring - Pair,Color,Pink,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/IMG_8372.jpg?v=1665532522,,Pink,Velvet,325,273,5,table_linens,24,napkins,12,La Social,1,,,,,,Portugal,Not suitable for washer or dryer use,,
234,LS,LS234,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1_c3549b9c-25e4-4288-9d2f-167edadef3ab.png?v=1665525369,,Red,Crystal,1129,948.36,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
235,LS,LS235,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/1_10a12427-1d96-4bff-93b9-9e04ea0acc14.png?v=1665525926,,Green,Crystal,1069,897.96,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
236,LS,LS236,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Grey,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/2_263c2ac2-a498-49a9-b7cd-f78982556fb2.png?v=1665525930,,Grey,Crystal,1069,897.96,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
237,LS,LS237,,1,1,gl_dining,Castelo Branco Sauce Boat,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-10at9.41.28AM.png?v=1665412936,,Blue,Porcelain,4454,3741.36,2,serverware,14,sauce_boats,10,Vista Alegre,1,,,,537,ml,Portugal,Microwave and dishwasher safe,,
238,LS,LS238,,1,1,gl_dining,Amazonia Sauce Boat,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-07at6.08.34PM.png?v=1665184133,,Green,Porcelain,3882,3260.88,2,serverware,14,sauce_boats,10,Vista Alegre,1,,,,494,ml,Portugal,Not suitable for microwave or dishwasher use,,
239,LS,LS239,,1,1,gl_dining,Margao Sauce Boat,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-07at5.43.34PM.png?v=1665182732,,Blue,Porcelain,5125,4305,2,serverware,14,sauce_boats,10,Vista Alegre,1,,,,558,ml,Portugal,Microwave and dishwasher safe,,
240,LS,LS240,,1,1,gl_dining,Ceilan Sauce Boat with Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-07at5.29.55PM.png?v=1665413281,,Blue,Ceramic,1888,1585.92,2,serverware,14,sauce_boats,2,La Cartuja de Sevilla,1,,,,22.7,cm,Spain,Microwave and dishwasher safe (moderate use),,
241,LS,LS241,,1,1,gl_dining,202 Rosa Sauce Boat with Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-07at5.23.50PM.png?v=1665181445,,Red,Ceramic,1888,1585.92,2,serverware,14,sauce_boats,2,La Cartuja de Sevilla,1,,,,25.8,cm,Spain,Microwave and dishwasher safe (moderate use),,
242,LS,LS242,,1,1,gl_dining,Paço Real Sauce Boat,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-07at5.10.04PM.png?v=1665180627,,White,Porcelain,10702,8989.68,2,serverware,14,sauce_boats,10,Vista Alegre,1,,,,558,ml,Portugal,Not suitable for microwave or dishwasher use,,
243,LS,LS243,,1,1,gl_dining,Emerald Sauce Boat,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-07at5.04.25PM.png?v=1665180326,,Emerald Green,Porcelain,3497,2937.48,2,serverware,14,sauce_boats,10,Vista Alegre,1,,,,462,ml,Portugal,Not suitable for microwave or dishwasher use,,
244,LS,LS244,,1,1,gl_dining,Carrara Small Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0017611_us-carrara-travessa-retangular-pequena.jpg?v=1665098641,,Black,Porcelain,3101,2604.84,2,serverware,9,platters,10,Vista Alegre,1,,,,19,cm,Portugal,Not suitable for microwave or dishwasher use,,
245,LS,LS245,,1,1,gl_dining,Herbariae Fruit Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-06at6.31.45PM.png?v=1665099128,,Seafoam,Porcelain,8447,7095.48,1,dinnerware,35,fruit_bowl,10,Vista Alegre,1,,,,21,cm,Portugal,Not suitable for microwave or dishwasher use,,
246,LS,LS246,,1,4,gl_living_room,Emerald Flower Vase,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0016529_us-emerald-jarrao.jpg?v=1665093800,,Emerald Green,Porcelain,27609,23191.56,10,decorative,30,vases,10,Vista Alegre,1,,,,19,cm,Portugal,Not suitable for microwave or dishwasher use,,
247,LS,LS247,,1,1,gl_dining,Gold Exotic Bread Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/147__43170.jpg?v=1665092360,,Gold,Porcelain,1407,1181.88,1,dinnerware,6,bread_plates,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
248,LS,LS248,,1,1,gl_dining,Carrara Small Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0017616_us-carrara-saladeira-pequena.jpg?v=1664842750,,Black,Porcelain,1850,1554,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,21,cm,Portugal,Not suitable for microwave or dishwasher use,,
249,LS,LS249,,1,1,gl_dining,Dorico Flatware  - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-10-03at7.09.39PM.png?v=1664842239,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon",Green,"Stainless Steel 18/10, Acrylic Handle and Chromed Ring",6560,5510.4,3,flatware,,,4,Casa Bugatti,4,,,,,,Italy,Dishwasher Safe,,
250,LS,LS250,,1,1,gl_dining,Aladdin Flatware - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-15at6.07.34PM_85d656f7-1aa8-4e7c-8e64-ccc49edce1d3.png?v=1682984699,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon",Amber,"Stainless Steel 18/10, Acrylic Handle and Chromed Ring",6560,5510.4,3,flatware,,,4,Casa Bugatti,4,,,,,,Italy,Dishwasher Safe,,
251,LS,LS251,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/3.png?v=1665533522,,Red,Crystal,1242,1043.28,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
252,LS,LS252,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/1_b81c11d9-8308-46bc-80e7-7ab69d0b90fb.png?v=1665533522,,Green,Crystal,1176,987.84,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
253,LS,LS253,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Grey,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/2_7e13928a-d87e-44ae-af33-91b4c6d161d0.png?v=1665533522,,Grey,Crystal,1176,987.84,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
254,LS,LS254,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Ambar,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/4_89122b08-b2e7-4742-aa27-f429dcbd83bb.png?v=1665612082,,Ambar,Crystal,1176,987.84,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
255,LS,LS255,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/1.png?v=1665533558,,Red,Crystal,1242,1043.28,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
256,LS,LS256,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1_copy.png?v=1665533558,,Green,Crystal,1176,987.84,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
257,LS,LS257,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Grey,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/2.png?v=1665526108,,Grey,Crystal,1176,987.84,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
258,LS,LS258,,1,1,gl_dining,Bicos Bicolor Multipurpose Glass,Color,Ambar,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1_b4401c23-3e28-454e-9d4f-4ce6e559dde8.png?v=1665526108,,Ambar,Crystal,1176,987.84,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
259,LS,LS259,,1,1,gl_dining,Vendome Highball Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0022046_us-vendome-copo-alto.jpg?v=1664819973,,,Crystal,2331,1958.04,4,glassware,39,highball,10,Vista Alegre,1,,,,14,cm,Portugal,Not suitable for microwave or dishwasher use,,
260,LS,LS260,,1,1,gl_dining,Vendome White Wine Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003306_es-vendome-calice-de-vinho-branco.jpg?v=1664819888,,,Crystal,2463,2068.92,4,glassware,15,wine_glasses,10,Vista Alegre,1,,,,18,cm,Portugal,Not suitable for microwave or dishwasher use,,
261,LS,LS261,,1,1,gl_dining,Vendome Red Wine Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003304_us-vendome-calice-de-vinho-tinto.jpg?v=1664819664,,,Crystal,2595,2179.8,4,glassware,15,wine_glasses,10,Vista Alegre,1,,,,20,cm,Portugal,Not suitable for microwave or dishwasher use,,
262,LS,LS262,,1,1,gl_dining,Vendome Water Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003302_us-vendome-calice-de-agua.jpg?v=1664819543,,,Crystal,2793,2346.12,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,21,cm,Portugal,Not suitable for microwave or dishwasher use,,
263,LS,LS263,,1,1,gl_dining,Vendome Flute,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003309_us-vendome-flute.jpg?v=1664819348,,,Crystal,2793,2346.12,4,glassware,16,champagne_flutes,10,Vista Alegre,1,,,,23,cm,Portugal,Not suitable for microwave or dishwasher use,,
264,LS,LS264,,1,1,gl_dining,Noble Flute Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/48000757_bec2e7af-c4c4-4ffb-8dee-80292d20c6a0.jpg?v=1664819083,,,Crystal,2980,2503.2,4,glassware,16,champagne_flutes,10,Vista Alegre,1,,,,23,cm,Portugal,Not suitable for microwave or dishwasher use,,
265,LS,LS265,,1,1,gl_dining,Noble White Wine Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/48000755.jpg?v=1664818972,,,Crystal,2595,2179.8,4,glassware,15,wine_glasses,10,Vista Alegre,1,,,,19,cm,Portugal,Not suitable for microwave or dishwasher use,,
266,LS,LS266,,1,1,gl_dining,Noble Red Wine Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/48000754.jpg?v=1664818922,,,Crystal,2793,2346.12,4,glassware,15,wine_glasses,10,Vista Alegre,1,,,,20,cm,Portugal,Not suitable for microwave or dishwasher use,,
267,LS,LS267,,1,1,gl_dining,Noble Water Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/48000753.jpg?v=1664819058,,,Crystal,2925,2457,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,23,cm,Portugal,Not suitable for microwave or dishwasher use,,
268,LS,LS268,,1,1,gl_dining,Lyric Flute,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003083_rm-lyric-flute.jpg?v=1664818583,,,Crystal,2793,2346.12,4,glassware,16,champagne_flutes,10,Vista Alegre,1,,,,23,cm,Portugal,Not suitable for microwave or dishwasher use,,
269,LS,LS269,,1,1,gl_dining,Lyric White Wine Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003079_us-lyric-calice-de-vinho-branco.jpg?v=1664818737,,,Crystal,2463,2068.92,4,glassware,15,wine_glasses,10,Vista Alegre,1,,,,18,cm,Portugal,Not suitable for microwave or dishwasher use,,
270,LS,LS270,,1,1,gl_dining,Lyric Red Wine Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0022012_us-lyric-calice-de-vinho-tinto.jpg?v=1664818640,,,Crystal,2595,2179.8,4,glassware,15,wine_glasses,10,Vista Alegre,1,,,,19,cm,Portugal,Not suitable for microwave or dishwasher use,,
271,LS,LS271,,1,1,gl_dining,Lyric Water Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003077_us-lyric-calice-de-agua.jpg?v=1664818697,,,Crystal,2595,2179.8,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,20,cm,Portugal,Not suitable for microwave or dishwasher use,,
272,LS,LS272,,1,1,gl_dining,Buriti Glass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034765_us-buriti-copo-verde.jpg?v=1664555954,,Green,Glass,1829,1536.36,4,glassware,17,drinking_glasses,10,Vista Alegre,1,,,,12,cm,Portugal,Not suitable for microwave or dishwasher use,,
273,LS,LS273,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Pink,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034635_rm-bicos-rosa-pack-4-flutes-rosa.jpg?v=1665526548,,Pink,Glass,2485,2087.4,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
274,LS,LS274,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000087.jpg?v=1665526548,,Green,Glass,2485,2087.4,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
275,LS,LS275,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Grey,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000091.jpg?v=1664555686,,Grey,Glass,2485,2087.4,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
276,LS,LS276,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Clear,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000093.jpg?v=1664555686,,Clear,Glass,1616,1357.44,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
277,LS,LS277,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Blue,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000086.jpg?v=1664555686,,Blue,Glass,2485,2087.4,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
278,LS,LS278,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000092.jpg?v=1664555686,,Red,Glass,2672,2244.48,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
279,LS,LS279,,1,1,gl_dining,Bicos Flutes  - Set of 4,Color,Ambar,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000089.jpg?v=1664555686,,Ambar,Glass,2485,2087.4,4,glassware,16,champagne_flutes,10,Vista Alegre,4,,,,19,cm,Portugal,Dishwasher safe,,
280,LS,LS280,,1,1,gl_dining,Old Fashion Glass - Set of 4,Color,Pink,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0017660_eu-bicos-verde-pack-4-copos-baixos-verde-menta.jpg?v=1664821352,,Pink,Glass,2243,1884.12,4,glassware,18,bar_glasses,10,Vista Alegre,4,,,,11,cm,Portugal,Dishwasher safe,,
281,LS,LS281,,1,1,gl_dining,Old Fashion Glass - Set of 4,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0034624_us-bicos-rosa-pack-4-copos-baixos-rosa.jpg?v=1664821352,,Green,Glass,2243,1884.12,4,glassware,18,bar_glasses,10,Vista Alegre,4,,,,11,cm,Portugal,Dishwasher safe,,
282,LS,LS282,,1,1,gl_dining,Old Fashion Glass - Set of 4,Color,Grey,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000016.jpg?v=1664821352,,Grey,Glass,2243,1884.12,4,glassware,18,bar_glasses,10,Vista Alegre,4,,,,11,cm,Portugal,Dishwasher safe,,
283,LS,LS283,,1,1,gl_dining,Old Fashion Glass - Set of 4,Color,Clear,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000010.jpg?v=1664821352,,Clear,Glass,1495,1255.8,4,glassware,18,bar_glasses,10,Vista Alegre,4,,,,11,cm,Portugal,Dishwasher safe,,
284,LS,LS284,,1,1,gl_dining,Old Fashion Glass - Set of 4,Color,Blue,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000012.jpg?v=1664821352,,Blue,Glass,2243,1884.12,4,glassware,18,bar_glasses,10,Vista Alegre,4,,,,11,cm,Portugal,Dishwasher safe,,
285,LS,LS285,,1,1,gl_dining,Old Fashion Glass - Set of 4,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/49000015.jpg?v=1664821352,,Red,Glass,2430,2041.2,4,glassware,18,bar_glasses,10,Vista Alegre,4,,,,11,cm,Portugal,Dishwasher safe,,
286,LS,LS286,,1,1,gl_dining,Bicos Wine Glass - Set of 4,Color,Pink,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0009369_pt-bicos-verde-pack-4-calices-vinho-tinto-verde-menta_2f6f3e16-1203-48a8-9da9-f4c57b75f110.jpg?v=1664554839,,Pink,Glass,2243,1884.12,4,glassware,15,wine_glasses,10,Vista Alegre,4,,,,15,cm,Portugal,Dishwasher safe,,
287,LS,LS287,,1,1,gl_dining,Bicos Wine Glass - Set of 4,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-30at11.08.05AM.png?v=1664554798,,Green,Glass,2243,1884.12,4,glassware,15,wine_glasses,10,Vista Alegre,4,,,,15,cm,Portugal,Dishwasher safe,,
288,LS,LS288,,1,1,gl_dining,Bicos Wine Glass - Set of 4,Color,Grey,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003562_us-bicos-vermelho-pack-4-calices-vinho-tinto-vermelho_ceaf4daa-12ed-4132-9cbc-715fec5fc256.jpg?v=1664554798,,Grey,Glass,2243,1884.12,4,glassware,15,wine_glasses,10,Vista Alegre,4,,,,15,cm,Portugal,Dishwasher safe,,
289,LS,LS289,,1,1,gl_dining,Bicos Wine Glass - Set of 4,Color,Clear,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0042843_us-bicos-ambar-pack-4-calices-vinho-tinto-ambar_1_c92c70d3-cf76-42e5-9a09-0ce61579c252.jpg?v=1664554798,,Clear,Glass,1495,1255.8,4,glassware,15,wine_glasses,10,Vista Alegre,4,,,,15,cm,Portugal,Dishwasher safe,,
290,LS,LS290,,1,1,gl_dining,Bicos Wine Glass - Set of 4,Color,Blue,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003561_mz-bicos-incolor-pack-4-calices-vinho-tinto_812984f1-9ff8-406d-ba04-929896a2f23b.jpg?v=1664554798,,Blue,Glass,2243,1884.12,4,glassware,15,wine_glasses,10,Vista Alegre,4,,,,15,cm,Portugal,Dishwasher safe,,
291,LS,LS291,,1,1,gl_dining,Bicos Wine Glass - Set of 4,Color,Red,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003563_us-bicos-cinza-pack-com-4-calices-de-vinho-tinto-cinza_930c5c5a-222b-472b-b191-c34c831daff0.jpg?v=1664554798,,Red,Glass,2430,2041.2,4,glassware,15,wine_glasses,10,Vista Alegre,4,,,,15,cm,Portugal,Dishwasher safe,,
292,LS,LS292,,1,1,gl_dining,Bicos Water Glass - Set of 4,Color,Green,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0009369_pt-bicos-verde-pack-4-calices-vinho-tinto-verde-menta.jpg?v=1664821382,,Green,Glass,2485,2087.4,4,glassware,17,drinking_glasses,10,Vista Alegre,4,,,,17,cm,Portugal,Dishwasher safe,,
293,LS,LS293,,1,1,gl_dining,Bicos Water Glass - Set of 4,Color,Ambar,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003561_mz-bicos-incolor-pack-4-calices-vinho-tinto.jpg?v=1664821382,,Ambar,Glass,2485,2087.4,4,glassware,17,drinking_glasses,10,Vista Alegre,4,,,,17,cm,Portugal,Dishwasher safe,,
